,order_id,user_id,platform,personal_or_business,placement_date,placement_weekday,placement_time,confirm_date,confirm_weekday,confirm_time,arrival_pickup_date,arrive_pickup_weekday,arrive_time,pickup_date,pickup_weekday,pickup_time,arrival_dest_date,arrival_dest_weekday,arrival_dest_time,distance,temperature,pickup_lat,pickup_long,dest_lat,dest_long,rider_id,pickup_to_arrival_time,placement_to_confirm_time,confirm_to_pickup_time
16546,2729,3551,1,Personal,9,3,46489,9,3,46951,9,3,47326,9,3,47624,9,3,49234,10,20.9,-1.2850638,36.813096,-1.2295205,36.8120426,865,1610,462,673
16547,20017,393,3,Business,23,4,39172,23,4,39186,23,4,40050,23,4,40768,23,4,42305,8,23.5,-1.3228003,36.8306435,-1.2770708,36.8231093,438,1537,14,1582
16548,16810,3283,3,Business,23,6,35594,23,6,35606,23,6,36202,23,6,36790,23,6,37846,7,19.1,-1.303596,36.778378,-1.2628473,36.781805,112,1056,12,1184
16549,21460,2990,1,Personal,3,5,45482,3,5,45505,3,5,47713,3,5,47934,3,5,50749,9,21.4,-1.2762743,36.8152789,-1.3183189,36.8493704,903,2815,23,2429
16550,21021,517,3,Business,28,5,48094,28,5,48191,28,5,48195,28,5,51696,28,5,51702,4,25.5,-1.3167113,36.8301563,-1.3004062,36.829741,239,6,97,3505
16551,26698,1962,1,Personal,9,1,48751,9,1,49696,9,1,50420,9,1,50704,9,1,52505,14,20.9,-1.3208162,36.8451209,-1.2569503,36.7834728,45,1801,945,1008
16552,9168,1232,1,Personal,19,2,47623,19,2,48510,19,2,49333,19,2,49723,19,2,51495,15,18.5,-1.2631312,36.7138908,-1.3101721,36.8049755,735,1772,887,1213
16553,7650,1511,3,Personal,26,4,49773,26,4,49816,26,4,50348,26,4,50439,26,4,52110,10,22.0,-1.3053806,36.7830636,-1.2654199,36.8008276,898,1671,43,623
16554,7611,646,3,Personal,19,3,44528,19,3,45570,19,3,45742,19,3,46044,19,3,46305,2,22.1,-1.2809121,36.7852524,-1.2884066,36.7866984,881,261,1042,474
16555,26031,1882,3,Business,7,5,35747,7,5,35771,7,5,36569,7,5,36722,7,5,38753,22,18.4,-1.2156006,36.8916865,-1.3014461,36.7661381,846,2031,24,951
16556,9272,2454,3,Business,7,5,54130,7,5,54521,7,5,55199,7,5,55341,7,5,56938,4,23.25888921888938,-1.2942023,36.7958179,-1.2867538,36.7765986,429,1597,391,820
16557,20746,647,3,Business,15,1,54450,15,1,54547,15,1,55516,15,1,56615,15,1,57656,5,23.25888921888938,-1.2770708,36.8231093,-1.3004062,36.829741,790,1041,97,2068
16558,7558,391,3,Business,24,3,31750,24,3,33547,24,3,34546,24,3,35016,24,3,39617,5,23.25888921888938,-1.300921,36.828195,-1.2784063,36.8222933,106,4601,1797,1469
16559,7442,1205,3,Business,1,3,47249,1,3,47281,1,3,48675,1,3,50258,1,3,50268,3,24.1,-1.2810807,36.8144229,-1.2974472,36.8156997,19,10,32,2977
16560,14819,2956,3,Business,6,3,41258,6,3,41285,6,3,43766,6,3,44023,6,3,45268,10,20.2,-1.2584143,36.8048002,-1.2413316,36.8785525,742,1245,27,2738
16561,22549,3080,3,Business,13,3,46292,13,3,46387,13,3,46948,13,3,47074,13,3,48961,7,24.8,-1.2551895,36.7822034,-1.2884243,36.8207248,199,1887,95,687
16562,16207,3621,3,Business,13,3,54332,13,3,54501,13,3,55959,13,3,56181,13,3,57869,6,27.4,-1.2836583,36.7886014,-1.2915265,36.8298478,513,1688,169,1680
16563,693,2829,3,Business,12,1,50901,12,1,51031,12,1,52263,12,1,54120,12,1,57287,21,26.9,-1.2571472,36.7950633,-1.3562374,36.9042954,333,3167,130,3089
16564,18564,3469,3,Personal,23,1,43918,23,1,43941,23,1,44628,23,1,45225,23,1,46679,13,18.6,-1.2521881,36.7537237,-1.2900075,36.8032564,334,1454,23,1284
16565,24898,186,3,Business,3,4,39377,3,4,42496,3,4,43961,3,4,44299,3,4,47898,24,22.1,-1.3700383,36.9190174,-1.2579304,36.8019667,761,3599,3119,1803
16566,5385,3686,3,Business,8,5,33273,8,5,33305,8,5,33312,8,5,33648,8,5,35048,8,20.6,-1.2551895,36.7822034,-1.2950408,36.8098172,926,1400,32,343
16567,7412,393,3,Business,7,1,57635,7,1,58564,7,1,58570,7,1,59330,7,1,60269,4,26.9,-1.3167113,36.8301563,-1.3004062,36.829741,39,939,929,766
16568,17835,302,3,Business,21,5,65200,21,5,65837,21,5,66297,21,5,66676,21,5,68287,8,23.2,-1.2649605,36.7981777,-1.307376,36.813404,576,1611,637,839
16569,27093,173,3,Business,19,5,40398,19,5,40448,19,5,40822,19,5,42932,19,5,44265,11,25.0,-1.3207146,36.8305771,-1.2993231,36.7753372,1,1333,50,2484
16570,4888,3496,3,Business,31,2,54841,31,2,54848,31,2,54856,31,2,56992,31,2,57757,13,22.3,-1.332175,36.8819641,-1.300921,36.828195,813,765,7,2144
16571,25257,3752,3,Business,23,2,45102,23,2,48094,23,2,49090,23,2,49502,23,2,50566,14,23.25888921888938,-1.1648303,36.951368,-1.2285835,36.8826468,710,1064,2992,1408
16572,11490,1329,3,Business,27,2,58448,27,2,58548,27,2,58866,27,2,59441,27,2,60023,6,25.5,-1.273056,36.811298,-1.2668265,36.7680484,439,582,100,893
16573,18256,1926,3,Business,4,1,66335,4,1,66449,4,1,67911,4,1,68392,4,1,70083,10,21.1,-1.3332749,36.8708147,-1.2810586,36.8838294,890,1691,114,1943
16574,15579,661,3,Business,25,3,53482,25,3,57653,25,3,58185,25,3,58371,25,3,59239,4,17.9,-1.2950044,36.7512209,-1.2963097,36.7688221,140,868,4171,718
16575,23881,432,3,Business,4,4,61013,4,4,61032,4,4,61063,4,4,61418,4,4,64083,28,25.9,-1.3012008,36.764868,-1.3916459,36.9305892,871,2665,19,386
16576,11811,234,2,Personal,10,5,46467,10,5,46526,10,5,48303,10,5,48662,10,5,50184,11,19.4,-1.3234104,36.7989459,-1.3015998,36.8764939,882,1522,59,2136
16577,10429,2306,3,Business,11,1,43564,11,1,43769,11,1,44704,11,1,46857,11,1,48496,8,26.7,-1.2684761,36.8348947,-1.2271998,36.8084905,76,1639,205,3088
16578,26470,2956,3,Business,23,6,47708,23,6,47832,23,6,48075,23,6,48440,23,6,49244,2,23.25888921888938,-1.2527958,36.8003131,-1.2584143,36.8048002,318,804,124,608
16579,14045,1217,3,Personal,28,2,38316,28,2,38395,28,2,38962,28,2,39026,28,2,40610,16,21.3,-1.2175583,36.884343,-1.269534,36.80697,152,1584,79,631
16580,26483,893,3,Business,11,5,36062,11,5,36223,11,5,36917,11,5,37156,11,5,38533,7,17.8,-1.2663194,36.809901,-1.3001909,36.8163627,207,1377,161,933
16581,9007,1500,3,Business,28,5,51805,28,5,52321,28,5,52750,28,5,52831,28,5,54072,11,25.7,-1.3077869,36.8443207,-1.2574219,36.7927073,188,1241,516,510
16582,27558,1482,3,Business,26,1,45143,26,1,45991,26,1,46590,26,1,46731,26,1,47178,10,23.2,-1.338579,36.8963038,-1.3341604,36.8669741,105,447,848,740
16583,23326,2467,3,Personal,23,4,50031,23,4,50234,23,4,51842,23,4,52273,23,4,53769,16,20.7,-1.263546,36.716171,-1.311407,36.798891,116,1496,203,2039
16584,26111,2358,4,Business,3,3,42960,3,3,43036,3,3,43417,3,3,43990,3,3,44374,1,23.9,-1.302222,36.75873,-1.2945498,36.7547491,88,384,76,954
16585,23614,2423,3,Business,3,4,47220,3,4,47231,3,4,48011,3,4,48161,3,4,50331,6,21.9,-1.255956,36.789867,-1.2793148,36.8148394,676,2170,11,930
16586,6842,970,3,Business,2,2,43866,2,2,44036,2,2,44362,2,2,44523,2,2,45840,7,26.1,-1.2551895,36.7822034,-1.2872652,36.8267613,245,1317,170,487
16587,20816,635,3,Business,25,4,47352,25,4,49726,25,4,50014,25,4,50452,25,4,52033,7,23.25888921888938,-1.2602337,36.7990548,-1.234958,36.8104235,461,1581,2374,726
16588,4964,2331,3,Business,12,3,38088,12,3,39442,12,3,40047,12,3,40253,12,3,45050,46,19.6,-1.3398006,36.717935,-1.1838303,36.9543295,815,4797,1354,811
16589,10390,633,3,Business,11,5,36260,11,5,36559,11,5,37362,11,5,38263,11,5,39556,11,21.1,-1.2991441,36.7528804,-1.3004062,36.829741,580,1293,299,1704
16590,15855,1075,3,Business,18,1,45527,18,1,46533,18,1,47511,18,1,47894,18,1,49682,16,27.8,-1.339046,36.762596,-1.2527958,36.8003131,468,1788,1006,1361
16591,2997,1500,3,Business,9,4,51717,9,4,53143,9,4,53355,9,4,53631,9,4,54821,8,23.25888921888938,-1.3004062,36.829741,-1.2638185,36.7930057,448,1190,1426,488
16592,6453,2937,2,Personal,6,4,27839,6,4,28797,6,4,30245,6,4,30433,6,4,31981,10,17.9,-1.2269178,36.8392393,-1.2881035,36.8142095,453,1548,958,1636
16593,25292,1981,2,Personal,15,1,42823,15,1,43811,15,1,45336,15,1,45672,15,1,47129,14,23.25888921888938,-1.3239363,36.7298423,-1.2744447,36.7861339,379,1457,988,1861
16594,27158,3434,3,Business,28,2,43648,28,2,43704,28,2,46729,28,2,47359,28,2,49518,14,17.6,-1.2321358,36.8727847,-1.1612808,36.9563278,384,2159,56,3655
16595,2841,1410,3,Business,9,3,30997,9,3,31989,9,3,32734,9,3,34212,9,3,35193,12,20.1,-1.300921,36.828195,-1.2742942,36.9194976,813,981,992,2223
16596,9613,3283,3,Business,23,6,37681,23,6,37695,23,6,37713,23,6,39857,23,6,40479,5,26.1,-1.2600926,36.8088685,-1.2628473,36.781805,427,622,14,2162
16597,20772,1792,3,Business,12,2,41892,12,2,41902,12,2,42681,12,2,42909,12,2,44368,11,20.9,-1.288159,36.7925275,-1.251921,36.828379,635,1459,10,1007
16598,5791,3201,3,Business,20,2,56690,20,2,56700,20,2,57037,20,2,57427,20,2,58338,5,24.2,-1.2584143,36.8048002,-1.263964,36.7854632,79,911,10,727
16599,19535,1329,3,Business,11,2,36301,11,2,38562,11,2,39702,11,2,39882,11,2,41258,4,19.6,-1.273056,36.811298,-1.2720282,36.784531,112,1376,2261,1320
16600,4817,1642,3,Business,15,1,37123,15,1,37313,15,1,38562,15,1,38831,15,1,39645,5,23.25888921888938,-1.2726506,36.7960153,-1.2876365,36.816096,438,814,190,1518
16601,19479,1724,3,Business,6,2,37039,6,2,37253,6,2,37956,6,2,38214,6,2,39363,9,24.9,-1.2551895,36.7822034,-1.2941648,36.7977315,726,1149,214,961
16602,15710,3291,3,Business,8,5,58631,8,5,58837,8,5,59690,8,5,59953,8,5,60777,4,28.2,-1.265715,36.823815,-1.2600926,36.8088685,427,824,206,1116
16603,6188,3727,3,Business,20,1,59129,20,1,59248,20,1,61471,20,1,61627,20,1,62758,6,23.25888921888938,-1.2963097,36.7688221,-1.2825816,36.8092346,277,1131,119,2379
16604,372,1075,3,Business,17,3,54205,17,3,54272,17,3,55505,17,3,55865,17,3,59766,7,23.25888921888938,-1.2527958,36.8003131,-1.2861471,36.7903723,641,3901,67,1593
16605,10763,393,3,Business,28,2,45420,28,2,46311,28,2,46895,28,2,47649,28,2,48317,5,21.3,-1.3228003,36.8306435,-1.3077869,36.8443207,2,668,891,1338
16606,22208,867,3,Business,21,4,29538,21,4,29560,21,4,29769,21,4,31369,21,4,32955,10,18.8,-1.2996533,36.8292629,-1.2991441,36.7528804,31,1586,22,1809
16607,7615,2195,1,Business,1,6,35235,1,6,35283,1,6,35472,1,6,35797,1,6,36346,6,15.3,-1.307143,36.825009,-1.3313643,36.8577422,670,549,48,514
16608,11832,1824,3,Business,9,1,63133,9,1,63774,9,1,64502,9,1,65176,9,1,65943,4,20.6,-1.3043821,36.7840586,-1.3099145,36.8022774,465,767,641,1402
16609,17738,3647,3,Business,3,3,41029,3,3,41070,3,3,41551,3,3,42010,3,3,43010,6,27.6,-1.272639,36.794723,-1.290789,36.8024859,520,1000,41,940
16610,26468,798,3,Business,21,4,38385,21,4,38562,21,4,39846,21,4,40011,21,4,41170,8,21.7,-1.2594237,36.8000866,-1.304033,36.7848695,88,1159,177,1449
16611,11665,53,3,Business,10,5,37209,10,5,37519,10,5,38382,10,5,38589,10,5,39804,5,23.25888921888938,-1.3004062,36.829741,-1.2770708,36.8231093,790,1215,310,1070
16612,17622,2587,3,Business,12,1,43452,12,1,44563,12,1,44998,12,1,46000,12,1,47315,13,24.0,-1.2232123,36.8932547,-1.28878,36.8168312,744,1315,1111,1437
16613,9179,1360,1,Personal,3,3,59184,3,3,60002,3,3,60373,3,3,62736,3,3,63176,4,23.7,-1.25789,36.79268,-1.2768326,36.8073804,86,440,818,2734
16614,23534,391,3,Business,27,2,47232,27,2,47564,27,2,47840,27,2,49465,27,2,50834,7,25.6,-1.300921,36.828195,-1.2566892,36.8154517,871,1369,332,1901
16615,2052,2330,3,Business,20,3,42593,20,3,42627,20,3,44840,20,3,46286,20,3,49778,11,27.4,-1.2684123,36.8143348,-1.3015197,36.7658456,132,3492,34,3659
16616,4921,2330,3,Business,2,5,47380,2,5,47463,2,5,48784,2,5,48851,2,5,50995,5,24.9,-1.2846026,36.8219425,-1.2642903,36.8002137,268,2144,83,1388
16617,10131,635,3,Business,4,1,41747,4,1,42036,4,1,43392,4,1,45551,4,1,46812,6,26.6,-1.3081376,36.8329772,-1.3229345,36.8566974,513,1261,289,3515
16618,4275,3283,3,Business,21,4,52211,21,4,52246,21,4,53074,21,4,54535,21,4,54539,7,26.1,-1.303596,36.778378,-1.2628473,36.781805,919,4,35,2289
16619,27489,2066,3,Business,30,4,48199,30,4,48374,30,4,51383,30,4,51540,30,4,52552,6,20.7,-1.316961,36.820337,-1.2896399,36.8124498,447,1012,175,3166
16620,7601,2521,3,Business,25,5,30592,25,5,30619,25,5,30623,25,5,30845,25,5,30853,4,20.7,-1.3167113,36.8301563,-1.3004062,36.829741,239,8,27,226
16621,12164,1329,3,Business,10,1,52553,10,1,53853,10,1,55319,10,1,55393,10,1,56757,8,18.9,-1.273056,36.811298,-1.324009,36.8458827,267,1364,1300,1540
16622,1775,2158,3,Personal,17,3,54278,17,3,54372,17,3,55062,17,3,56877,17,3,57247,7,23.25888921888938,-1.2888734,36.8268027,-1.25896,36.8016691,843,370,94,2505
16623,21506,782,1,Personal,20,4,38537,20,4,38550,20,4,38719,20,4,39206,20,4,42778,9,24.5,-1.2655332,36.8094648,-1.3134524,36.8064495,38,3572,13,656
16624,4731,3194,3,Business,23,4,56138,23,4,56165,23,4,56564,23,4,57005,23,4,57661,6,20.8,-1.2551895,36.7822034,-1.2811695,36.8200313,726,656,27,840
16625,22093,1231,3,Business,10,4,59807,10,4,60005,10,4,60713,10,4,60793,10,4,61219,2,22.0,-1.2821422,36.8161565,-1.290894,36.822971,100,426,198,788
16626,15053,729,1,Personal,25,2,44031,25,2,44045,25,2,44499,25,2,45015,25,2,46695,6,23.9,-1.292688,36.7744727,-1.2697141,36.7981777,650,1680,14,970
16627,10821,1370,1,Personal,7,4,59437,7,4,59781,7,4,61668,7,4,62352,7,4,63454,4,17.5,-1.276974,36.8226145,-1.261692,36.80161,808,1102,344,2571
16628,12102,265,3,Business,30,2,45872,30,2,46094,30,2,46404,30,2,48765,30,2,50162,16,23.25888921888938,-1.300921,36.828195,-1.3710624,36.7483481,923,1397,222,2671
16629,19154,866,1,Personal,5,2,41722,5,2,42570,5,2,44849,5,2,45126,5,2,46694,8,21.5,-1.296797,36.7764525,-1.2886685,36.8297138,100,1568,848,2556
16630,4217,1500,3,Business,24,3,42513,24,3,46076,24,3,46435,24,3,48835,24,3,49744,8,18.3,-1.3004062,36.829741,-1.2574219,36.7927073,260,909,3563,2759
16631,11824,3560,3,Business,7,2,41442,7,2,41741,7,2,42014,7,2,42966,7,2,44860,21,23.3,-1.279395,36.825364,-1.3916459,36.9305892,124,1894,299,1225
16632,19342,1764,1,Personal,1,1,35149,1,1,35233,1,1,36759,1,1,37136,1,1,38408,8,18.4,-1.3253972,36.8014639,-1.2962832,36.7849683,38,1272,84,1903
16633,525,346,3,Business,23,2,47091,23,2,47111,23,2,48171,23,2,48828,23,2,51695,15,23.25888921888938,-1.3562374,36.9042954,-1.28878,36.8168312,276,2867,20,1717
16634,14385,554,1,Personal,23,3,36730,23,3,36777,23,3,37280,23,3,38040,23,3,38962,8,21.8,-1.2942764,36.7969749,-1.269059,36.8108027,726,922,47,1263
16635,20872,3647,3,Business,21,5,57738,21,5,57800,21,5,58541,21,5,58758,21,5,60604,10,27.2,-1.272639,36.794723,-1.234958,36.8104235,882,1846,62,958
16636,2934,393,3,Business,12,1,57274,12,1,57490,12,1,58315,12,1,58521,12,1,59070,6,26.7,-1.3177547,36.8303703,-1.3077869,36.8443207,436,549,216,1031
16637,22521,2545,2,Personal,2,4,32919,2,4,32927,2,4,33054,2,4,34780,2,4,39187,18,13.3,-1.2800277,36.7877207,-1.2049707,36.7858957,680,4407,8,1853
16638,27977,2738,3,Business,11,2,45492,11,2,46063,11,2,46837,11,2,47520,11,2,51145,27,19.4,-1.3888629,36.935984,-1.2528485,36.7953722,654,3625,571,1457
16639,2418,1075,3,Business,22,5,53798,22,5,54524,22,5,55507,22,5,55703,22,5,57178,13,30.9,-1.2285835,36.8826468,-1.2527958,36.8003131,520,1475,726,1179
16640,14916,1614,1,Personal,23,4,56036,23,4,56131,23,4,56881,23,4,57289,23,4,58414,4,21.0,-1.2791224,36.8306878,-1.267022,36.807941,213,1125,95,1158
16641,16219,2521,3,Business,15,5,49818,15,5,49826,15,5,49833,15,5,50670,15,5,50692,5,27.9,-1.3167113,36.8301563,-1.3077869,36.8443207,10,22,8,844
16642,646,238,3,Business,25,4,54998,25,4,55012,25,4,55054,25,4,55591,25,4,56059,5,23.25888921888938,-1.3004062,36.829741,-1.3077869,36.8443207,349,468,14,579
16643,7653,2262,1,Personal,29,2,51233,29,2,51887,29,2,54581,29,2,55136,29,2,56690,6,23.6,-1.2877907,36.830065,-1.2897215,36.7945959,752,1554,654,3249
16644,24922,2621,2,Personal,3,1,31973,3,1,31997,3,1,33984,3,1,34498,3,1,36162,11,14.8,-1.3138389,36.8407568,-1.2985032,36.7821448,654,1664,24,2501
16645,16361,3738,3,Business,3,5,55347,3,5,55357,3,5,56140,3,5,56324,3,5,57683,9,25.4,-1.3014461,36.7661381,-1.2597034,36.8003065,898,1359,10,967
16646,5872,1304,3,Business,16,3,41101,16,3,41162,16,3,41357,16,3,42036,16,3,43648,9,24.1,-1.2626906,36.7827022,-1.2973028,36.7876144,650,1612,61,874
16647,13331,2070,3,Business,8,2,37526,8,2,37546,8,2,37986,8,2,38476,8,2,39995,17,23.6,-1.298529,36.816482,-1.3361484,36.9161128,31,1519,20,930
16648,18687,2005,3,Business,11,6,53728,11,6,53761,11,6,54457,11,6,55171,11,6,55970,7,21.6,-1.2872996,36.8310969,-1.3043649,36.7816132,229,799,33,1410
16649,25628,2066,3,Business,13,4,56011,13,4,56036,13,4,56586,13,4,56812,13,4,58320,10,22.9,-1.3210189,36.8410551,-1.2649605,36.7981777,344,1508,25,776
16650,22891,2349,3,Business,17,1,37988,17,1,38757,17,1,39168,17,1,39390,17,1,41375,5,23.5,-1.2784495,36.7981729,-1.2927422,36.8183358,48,1985,769,633
16651,6592,3046,2,Personal,28,5,49812,28,5,50017,28,5,50213,28,5,50392,28,5,51437,4,25.4,-1.2795796,36.819062,-1.2658335,36.8042867,21,1045,205,375
16652,5870,1882,3,Business,8,1,66323,8,1,66397,8,1,66513,8,1,67047,8,1,69523,7,29.2,-1.2958783,36.7928125,-1.2588775,36.8079744,300,2476,74,650
16653,10959,3283,3,Business,27,4,45984,27,4,46003,27,4,46287,27,4,49730,27,4,50844,10,23.9,-1.307143,36.825009,-1.2628473,36.781805,498,1114,19,3727
16654,19343,2041,1,Business,11,4,42968,11,4,42996,11,4,43779,11,4,44904,11,4,45681,5,24.0,-1.290894,36.822971,-1.29387,36.7907813,265,777,28,1908
16655,20561,1915,2,Personal,4,1,63644,4,1,63796,4,1,64664,4,1,65178,4,1,66288,7,21.2,-1.28621,36.825633,-1.2622212,36.7865781,116,1110,152,1382
16656,1312,136,3,Business,1,1,36241,1,1,36579,1,1,37072,1,1,37316,1,1,38233,5,21.5,-1.2654716,36.7983635,-1.2633232,36.8305068,910,917,338,737
16657,8521,2008,3,Business,16,2,38014,16,2,38044,16,2,39410,16,2,39642,16,2,41864,17,23.25888921888938,-1.2508229,36.7895263,-1.2482377,36.6673782,690,2222,30,1598
16658,7700,1250,1,Personal,5,6,43441,5,6,43448,5,6,43918,5,6,44750,5,6,46119,5,22.6,-1.2904078,36.8301231,-1.2620741,36.8158147,948,1369,7,1302
16659,10596,86,1,Personal,3,5,30173,3,5,30223,3,5,31314,3,5,31652,3,5,32823,10,17.3,-1.3014461,36.7661381,-1.2598589,36.7470168,105,1171,50,1429
16660,1173,1075,3,Business,28,2,34588,28,2,34612,28,2,34807,28,2,34996,28,2,35486,1,18.5,-1.2649605,36.7981777,-1.2527958,36.8003131,96,490,24,384
16661,7274,393,3,Business,7,4,57490,7,4,57564,7,4,58344,7,4,58986,7,4,60518,11,30.9,-1.3167113,36.8301563,-1.2638185,36.7930057,178,1532,74,1422
16662,23383,393,3,Business,30,2,44173,30,2,44427,30,2,45190,30,2,45611,30,2,47174,11,23.25888921888938,-1.3167113,36.8301563,-1.2638185,36.7930057,709,1563,254,1184
16663,10917,2987,3,Business,7,4,41027,7,4,41612,7,4,42362,7,4,42731,7,4,45933,10,16.8,-1.270212,36.8210877,-1.3014461,36.7661381,771,3202,585,1119
16664,2991,868,3,Business,26,5,31630,26,5,31707,26,5,34639,26,5,35536,26,5,38124,6,23.25888921888938,-1.307143,36.825009,-1.265715,36.823815,204,2588,77,3829
16665,14379,393,3,Business,11,2,52343,11,2,52452,11,2,53217,11,2,53419,11,2,53932,4,21.1,-1.3228003,36.8306435,-1.3004062,36.829741,2,513,109,967
16666,4995,1745,2,Personal,11,2,35963,11,2,36939,11,2,38276,11,2,38487,11,2,40157,11,24.0,-1.3169591,36.7000029,-1.304033,36.7848695,844,1670,976,1548
16667,20624,2978,3,Business,11,2,34749,11,2,34966,11,2,35309,11,2,36927,11,2,36945,6,18.2,-1.2551895,36.7822034,-1.2817758,36.7980252,295,18,217,1961
16668,21235,142,3,Business,28,5,44505,28,5,44941,28,5,45830,28,5,46084,28,5,46965,6,25.2,-1.2857723,36.8088058,-1.2963097,36.7688221,932,881,436,1143
16669,22282,2544,3,Personal,21,2,46929,21,2,46983,21,2,47127,21,2,47406,21,2,48184,5,22.4,-1.2664677,36.7793258,-1.2580991,36.7941519,269,778,54,423
16670,13200,3283,3,Business,7,1,50093,7,1,52230,7,1,53249,7,1,53724,7,1,53776,6,27.0,-1.272828,36.816608,-1.2628473,36.781805,574,52,2137,1494
16671,495,3283,3,Business,15,1,49127,15,1,49168,15,1,49795,15,1,51294,15,1,52685,14,23.25888921888938,-1.228911,36.881876,-1.2628473,36.781805,96,1391,41,2126
16672,10168,1250,1,Personal,10,4,53695,10,4,53957,10,4,55148,10,4,55419,10,4,57151,7,21.6,-1.2891773,36.8455788,-1.2620741,36.8158147,727,1732,262,1462
16673,16424,496,3,Business,27,5,46619,27,5,46658,27,5,46966,27,5,47408,27,5,48046,6,22.4,-1.2551895,36.7822034,-1.2843046,36.7746132,445,638,39,750
16674,8983,1882,3,Business,13,7,34575,13,7,34587,13,7,35064,13,7,35368,13,7,37705,14,20.1,-1.2268871,36.8073946,-1.2237773,36.8861711,101,2337,12,781
16675,20809,532,3,Personal,4,1,40299,4,1,40313,4,1,41026,4,1,42266,4,1,43580,14,21.1,-1.2363092,36.8823617,-1.274755,36.7906585,735,1314,14,1953
16676,3471,2423,3,Business,26,5,32073,26,5,32119,26,5,32703,26,5,33501,26,5,34451,7,23.25888921888938,-1.2551895,36.7822034,-1.2934657,36.8212737,205,950,46,1382
16677,4808,3277,2,Personal,18,5,49662,18,5,51321,18,5,52171,18,5,52533,18,5,53882,5,24.4,-1.2863177,36.8237972,-1.2913382,36.8018508,89,1349,1659,1212
16678,27090,2042,3,Business,6,4,43948,6,4,43954,6,4,44000,6,4,44867,6,4,46900,12,22.1,-1.2860183,36.8975338,-1.3189252,36.8617269,900,2033,6,913
16679,4044,3042,3,Business,31,2,36098,31,2,36138,31,2,36960,31,2,37045,31,2,38175,4,17.1,-1.2903421,36.7885282,-1.2935057,36.8101802,933,1130,40,907
16680,3662,3560,3,Business,5,2,48992,5,2,50581,5,2,50616,5,2,51032,5,2,52425,9,27.7,-1.279395,36.825364,-1.2413316,36.8785525,365,1393,1589,451
16681,3561,1329,3,Business,9,6,38166,9,6,38210,9,6,38230,9,6,39387,9,6,40542,10,25.0,-1.273056,36.811298,-1.2879162,36.7548254,40,1155,44,1177
16682,4907,2943,2,Personal,16,4,63740,16,4,64023,16,4,66640,16,4,66923,16,4,69165,9,19.3,-1.3032455,36.7691712,-1.2482518,36.7550829,229,2242,283,2900
16683,10781,3465,3,Business,2,4,29650,2,4,29695,2,4,30293,2,4,30630,2,4,30975,3,23.25888921888938,-1.2551895,36.7822034,-1.268501,36.801065,72,345,45,935
16684,18110,1919,3,Business,15,2,51134,15,2,51217,15,2,52068,15,2,52233,15,2,54548,7,24.5,-1.257569,36.842164,-1.2731645,36.7900343,685,2315,83,1016
16685,26567,2330,3,Business,31,4,46036,31,4,48904,31,4,51319,31,4,51504,31,4,53763,5,28.9,-1.2671943,36.8062533,-1.293082,36.8278578,362,2259,2868,2600
16686,27299,238,3,Business,29,5,52064,29,5,52101,29,5,52698,29,5,52857,29,5,53230,3,29.0,-1.3077869,36.8443207,-1.3166812,36.8594608,519,373,37,756
16687,14319,3355,3,Business,23,3,37732,23,3,38148,23,3,39077,23,3,40825,23,3,41710,7,22.0,-1.2620912,36.8013562,-1.3052491,36.8223899,397,885,416,2677
16688,20533,393,3,Business,6,2,59912,6,2,61219,6,2,62016,6,2,62111,6,2,62882,4,23.25888921888938,-1.3177547,36.8303703,-1.3004062,36.829741,333,771,1307,892
16689,4796,1280,3,Business,8,4,62677,8,4,62727,8,4,63687,8,4,63856,8,4,64492,3,25.6,-1.2551895,36.7822034,-1.2654348,36.8022464,578,636,50,1129
16690,21165,2691,3,Business,15,5,42978,15,5,43026,15,5,44007,15,5,44774,15,5,46477,10,26.3,-1.2551895,36.7822034,-1.3159617,36.8117934,331,1703,48,1748
16691,20818,868,3,Business,24,4,57302,24,4,60400,24,4,60930,24,4,61046,24,4,62482,8,21.0,-1.303596,36.778378,-1.265715,36.823815,88,1436,3098,646
16692,28236,3557,3,Business,22,3,42665,22,3,42689,22,3,42866,22,3,43088,22,3,44034,3,23.2,-1.2546732,36.8086796,-1.2753109,36.8130185,930,946,24,399
16693,20410,1402,3,Business,12,5,39362,12,5,39373,12,5,40750,12,5,41046,12,5,42543,13,26.4,-1.2232123,36.8932547,-1.2813012,36.8323962,76,1497,11,1673
